slug,name,country,region,piste_km,apres_score,crowd_score,infra_score,hut_score,park_score,beginner_score,advanced_score,lat,lon,image_url,openskimap_url,skimap_url,piste_map_url,official_url,skipass_url,piste_km_total,piste_km_easy,piste_km_intermediate,piste_km_advanced,runs_count_total,lifts_count_total,elevation_min_m,elevation_max_m,vertical_m,wikipedia_url,notes,source,last_checked
eikedalen-skisenter,Eikedalen skisenter,Norway,Vestland,13.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60.40965595382712,5.913413149135805,,https://openskimap.org/?obj=ad22d8b063fa307528100850bde0f7c6bbd0ce29,https://skimap.org/skiareas/view/14320,https://skimap.org/skiareas/view/14320,https://www.eikedalen.no/,,13.1,8.9,1.7,,18,9,453.6,908,454.9,,,openskistats.org + api.openskimap.org,2026-01-28
ekebyhovsbacken,Ekebyhovsbacken,Sweden,Stockholm,1.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59.279738625,17.832493587500004,,https://openskimap.org/?obj=18bf2eec53fe65d5fb2521c162673aadb87e2f5f,https://skimap.org/skiareas/view/14413,https://skimap.org/skiareas/view/14413,https://www.ekebyhovsbacken.com/,,1.4,,,,4,2,4,71.5,67.5,,,openskistats.org + api.openskimap.org,2026-01-28
el-morredero,El Morredero,Spain,Leon,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.405820925000015,-6.521758255882355,,https://openskimap.org/?obj=a005d05d07127924ceabfd883cef8041c3432356,https://skimap.org/skiareas/view/18465,https://skimap.org/skiareas/view/18465,https://www.nevasport.com/estaciones/Espana/Len/El-Morredero/,,4,0.5,3.5,,10,3,1759.7,2000.7,241.6,,,openskistats.org + api.openskimap.org,2026-01-28
elatohori,Elatohori,Greece,Central Macedonia,10.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40.30566935230266,22.20783041875,,https://openskimap.org/?obj=27096ab0aa63cbd4dded2c32a6fb70a593d21d0e,https://skimap.org/skiareas/view/2114,https://skimap.org/skiareas/view/2114,http://www.elatohori-ski.gr/,,10.9,8.8,1.9,0.2,12,3,1411.3,1913.2,502,,,openskistats.org + api.openskimap.org,2026-01-28
ellegglifte-faistenoy,Ellegglifte – Faistenoy,Germany,Bavaria,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.63130878571429,10.442866071428572,,https://openskimap.org/?obj=de9b981e2167d1307c53ce31015202c66acf57c4,https://skimap.org/skiareas/view/17783,https://skimap.org/skiareas/view/17783,https://www.ellegglift.de/,,0.8,0.8,,,3,2,938.9,996.4,59,,,openskistats.org + api.openskimap.org,2026-01-28
ellivuori,Ellivuori,Finland,Pirkanmaa,2.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61.40302820406078,23.066843414306618,,https://openskimap.org/?obj=7ac26243e81b7e4db77e8963dbf8791dfc58427e,https://skimap.org/skiareas/view/14285,https://skimap.org/skiareas/view/14285,https://ellivuori.fi/,,2.2,1.4,0.8,,6,5,61,145.3,85.3,,,openskistats.org + api.openskimap.org,2026-01-28
elm,Elm,Switzerland,Glarus,27.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.920471853154,9.1461525490704,,https://openskimap.org/?obj=9b2e119addfc0afa49b11fa80970374732521abb,https://skimap.org/skiareas/view/4392,https://skimap.org/skiareas/view/4392,https://www.elm.ch/,,27.6,13.2,8.8,5.6,67,8,1016.1,2100,1083.9,,,openskistats.org + api.openskimap.org,2026-01-28
elsigenalp,Elsigenalp,Switzerland,Bern,28.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.518845458942145,7.624582576326306,,https://openskimap.org/?obj=6f191d7d668cc5585e972733711d6b72ca99b5db,https://skimap.org/skiareas/view/17211,https://skimap.org/skiareas/view/17211,https://elsigen-metsch.ch/,,28.1,10.7,14.8,2.6,37,11,1322.5,2282.8,960.3,,,openskistats.org + api.openskimap.org,2026-01-28
embach,Embach,Austria,Salzburg,3.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.28680183513014,12.994054005762074,,https://openskimap.org/?obj=d432acfab1cd765b3606d4ff0b76bb159293c0d3,,,,,3.2,1.7,1.4,,6,2,1009,1289.7,280.7,,,openskistats.org + api.openskimap.org,2026-01-28
embergeralm,Embergeralm,Austria,Carinthia,4.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.774812518181825,13.152215954545454,,https://openskimap.org/?obj=027a6c167cd6175f95d2f08a552cdbfe547494e4,https://skimap.org/skiareas/view/13530,https://skimap.org/skiareas/view/13530,https://www.embergeralm.info/,,4.8,1.1,3.2,0.5,16,5,1658.6,2109.8,451.2,,,openskistats.org + api.openskimap.org,2026-01-28
emily-resort,Emily Resort,Ukraine,Lviv,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.814758197365876,24.116209411621117,,https://openskimap.org/?obj=e274a5c450104a15eb98aef6c820147ece5b34b2,https://skimap.org/skiareas/view/15945,https://skimap.org/skiareas/view/15945,https://www.emilyresort.com.ua/en/#tabs-29,,1.2,1.2,,,3,1,283.2,370.1,87.7,,,openskistats.org + api.openskimap.org,2026-01-28
engelberg-ristis-brunni,Engelberg - Ristis-Brunni,Switzerland,Obwalden,7.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.835674705490206,8.410062725490192,,https://openskimap.org/?obj=60ae6a4bd373c7647711eb17afff52e8ade2ac05,,,,,7.1,2.8,1.6,2.6,13,7,1012.6,2058.3,1046.1,,,openskistats.org + api.openskimap.org,2026-01-28
engstingen,Engstingen,Germany,Baden-Württemberg,4.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.38544341090906,9.319619815454544,,https://openskimap.org/?obj=3ef364cb63fb4cfa51ade49d171a801bcc74c227,,,,,4.3,1.7,2.7,,17,6,697,775.1,79.4,,,openskistats.org + api.openskimap.org,2026-01-28
engstligenalp,Engstligenalp,Switzerland,Bern,9.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.436207838983066,7.572683483898302,,https://openskimap.org/?obj=74b11097056348d4cf78c158c5ecec65a67ed4c6,https://skimap.org/skiareas/view/17212,https://skimap.org/skiareas/view/17212,https://engstligenalp.ch,,9.7,4,3.8,1.8,9,6,1953.1,2354.2,402,,,openskistats.org + api.openskimap.org,2026-01-28
erbeskopf,Erbeskopf,Germany,Rhineland-Palatinate,1.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.73577972308645,7.083613538742156,,https://openskimap.org/?obj=23ee274ddc4c2258b4a258387c1b141a0f3ef5a8,https://skimap.org/skiareas/view/12841,https://skimap.org/skiareas/view/12841,https://www.erbeskopf.de/tourismus/wintersportzentrum-erbeskopf.html,,1.9,1.9,,,5,4,687.1,798.2,111.1,,,openskistats.org + api.openskimap.org,2026-01-28
ergan-dag-k-s-sporlar-turizm-merkezi-ergan-mountain-winter-sports-and-eco-tourism-center,"Ergan Dağı Kış Sporları Turizm Merkezi, Ergan Mountain Winter Sports and Eco-Tourism Center",Turkey,Erzincan,9.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39.612653525000006,39.49793155000002,,https://openskimap.org/?obj=8d1462724495e5e78b4dfd7e5c46d7a2b79e5c05,,,,,9.5,,,,8,5,1741.6,2977.6,1237.7,,,openskistats.org + api.openskimap.org,2026-01-28
eriz,Eriz,Switzerland,Bern,5.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.77693317035209,7.825548077824116,,https://openskimap.org/?obj=7608d7db48ec93b3b0d08898a19cc6d573273f92,https://skimap.org/skiareas/view/17806,https://skimap.org/skiareas/view/17806,https://www.snowparkeriz.ch/,,5.7,2.7,1.5,1.5,7,4,1055.7,1379.4,323.7,,,openskistats.org + api.openskimap.org,2026-01-28
eschenberglifte,Eschenberglifte,Germany,North Rhine-Westphalia,3.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51.24545325195158,8.528626823425384,,https://openskimap.org/?obj=a845fb2261191273386cf08eff8ab7ed82fb52ef,https://skimap.org/skiareas/view/13554,https://skimap.org/skiareas/view/13554,https://www.eschenberglifte.de/,,3.5,1.7,1.6,0.2,7,3,573.6,723.1,149.5,,,openskistats.org + api.openskimap.org,2026-01-28
eschenlohe-auf-der-rieder,Eschenlohe auf der Rieder,Germany,Bavaria,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.58302511096508,11.186345358721955,,https://openskimap.org/?obj=1e9412546f17d6b7f40740556de22b1027b8872d,https://skimap.org/skiareas/view/14208,https://skimap.org/skiareas/view/14208,https://www.eschenlohe.de/,,0.8,0.4,0.1,0.3,5,1,643.2,697.6,54.4,,,openskistats.org + api.openskimap.org,2026-01-28
espace-cambre-d-aze,Espace Cambre d'Aze,France,Pyrénées-Orientales,25.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.47332233008594,2.113616288443171,,https://openskimap.org/?obj=7de1bcf43b60126cd7ec928effe87c5257cfca30,https://skimap.org/skiareas/view/857,https://skimap.org/skiareas/view/857,https://www.cambre-d-aze.com/,,25.4,15.4,8.4,1.6,53,15,1630.7,2378,747.3,,,openskistats.org + api.openskimap.org,2026-01-28
espace-diamant,Espace Diamant,France,Savoie,176.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.771978900307815,6.536621077265616,,https://openskimap.org/?obj=0345d73f7a4bf0f49815ccb16306a3ec6371544b,https://skimap.org/skiareas/view/771,https://skimap.org/skiareas/view/771,https://www.espacediamant.com/,,176.6,121.7,43,11.9,269,92,1007.8,2048.4,1045.9,,,openskistats.org + api.openskimap.org,2026-01-28
espace-liberte,Espace Liberté,France,Haute-Savoie,107.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.26906004607844,6.81140694509804,,https://openskimap.org/?obj=baca23b1d6c08055f995fe20b50e3f6910b2ea2b,,,https://en.chatel.com/chatel-and-portes-du-soleil-ski-areas.html,,107.1,53,42.4,6.6,219,53,994,2094.3,1105.6,,,openskistats.org + api.openskimap.org,2026-01-28
espace-lumiere,Espace Lumière,France,Alpes-de-Haute-Provence,176.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.33380288285837,6.577948430943141,,https://openskimap.org/?obj=e7c4c03bd7f9a3d907ff566775cfba1823bcf2ae,https://skimap.org/skiareas/view/664,https://skimap.org/skiareas/view/664,https://www.praloup.com/,,176.5,53.1,56,67.5,395,39,1494,2591.9,1098,,,openskistats.org + api.openskimap.org,2026-01-28
espot,Espot,Spain,Lleida,20,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.54901673797814,1.0819505734972676,,https://openskimap.org/?obj=3a7825318074a6cf80651dc5d976e66241982c9a,https://skimap.org/skiareas/view/4670,https://skimap.org/skiareas/view/4670,https://www.espotesqui.cat/,,20,11.5,5.9,2.7,24,6,1510.6,2290.4,779.8,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-de-esqui-puerto-de-navacerrada,Estacion de Esquí Puerto de Navacerrada,Spain,Madrid,5.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40.78781538402063,-4.0006255788659795,,https://openskimap.org/?obj=428445293cac1449dd3da8f5ecffc0bf328daf9f,https://skimap.org/skiareas/view/1992,https://skimap.org/skiareas/view/1992,https://puertonavacerrada.com/,,5.5,1.4,4,,11,9,1701.4,2170.4,469.1,,,openskistats.org + api.openskimap.org,2026-01-28
estacio-d-esqui-baqueira-beret,Estació d'Esquí Baqueira-Beret,Spain,Lleida,154.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.70487993728694,0.9664971214417866,,https://openskimap.org/?obj=125d02338620dc079d5d635595a099370161bf83,https://skimap.org/skiareas/view/1976,https://skimap.org/skiareas/view/1976,http://www.baqueira.cat,,154.4,68.7,63.6,22.2,152,35,1504.1,2599.8,1096.4,,,openskistats.org + api.openskimap.org,2026-01-28
estacio-d-esqui-port-del-comte,Estació d'esquí Port del Comte,Spain,Lleida,26.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.17388958666667,1.5473535999999999,,https://openskimap.org/?obj=54f0403b857b338494661a2382df9502e407e954,https://skimap.org/skiareas/view/1982,https://skimap.org/skiareas/view/1982,https://www.portdelcomte.net/,,26.7,17.3,7.4,1.7,38,13,1744,2121.6,377.6,,,openskistats.org + api.openskimap.org,2026-01-28
estacio-d-esqui-de-port-aine,Estació d'esquí de Port-Ainé,Spain,Lleida,21.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.419209085267894,1.2122025648809516,,https://openskimap.org/?obj=8bc747789f707f0342b2f046100b2a3b15b99d9a,https://skimap.org/skiareas/view/4671,https://skimap.org/skiareas/view/4671,https://www.portaine.cat/,,21.9,12.3,5.5,4.1,39,8,1680.4,2424,743.6,,,openskistats.org + api.openskimap.org,2026-01-28
estacio-d-esqui-i-muntanya-vallter-2000,Estació d'esquí i muntanya Vallter 2000,Spain,Girona,14.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.425112357410086,2.254728149064748,,https://openskimap.org/?obj=6e135ea2a7e28e5194c76ef6acba0c49302a02e1,https://skimap.org/skiareas/view/1984,https://skimap.org/skiareas/view/1984,http://www.vallter2000.com,,14.3,9,3.3,2,31,10,2009.9,2494.7,485.1,,,openskistats.org + api.openskimap.org,2026-01-28
estacio-de-muntanya-vall-de-nuria,Estació de muntanya Vall de Núria,Spain,Girona,6.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.39641628534798,2.1576108553113555,,https://openskimap.org/?obj=acec7f838b66cfa338b12c9583387745cca11d86,https://skimap.org/skiareas/view/1985,https://skimap.org/skiareas/view/1985,http://www.valldenuria.com,,6.4,3.4,2.2,0.8,13,7,1963.6,2257.4,293.8,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-invernal-fuentes-de-invierno,Estación Invernal Fuentes de Invierno,Spain,Asturias,9.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43.05649599577466,-5.396929984507041,,https://openskimap.org/?obj=dee5e61db01db68b3ccb3a5285a020ef25c9ce6f,https://skimap.org/skiareas/view/4656,https://skimap.org/skiareas/view/4656,https://fuentesdeinvierno.com/,,9.3,4.3,3.6,1.3,16,5,1492.6,1949,456.4,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-invernal-y-de-montana-san-isidro-sector-cebolledo-y-requejines,Estación Invernal y de Montaña San Isidro (Sector Cebolledo y Requejines),Spain,Leon,12.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43.03934976874999,-5.3914856083333325,,https://openskimap.org/?obj=0d9169a541a748f6547d20fc2f71e2fb32f31d28,https://skimap.org/skiareas/view/1989,https://skimap.org/skiareas/view/1989,https://www.san-isidro.net/,,12.7,4.4,5.8,2.6,28,8,1679.8,2019.5,340,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-invernal-y-de-montana-san-isidro-sector-riopinos,Estación Invernal y de Montaña San Isidro (Sector Riopinos),Spain,Leon,4.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43.04497329473684,-5.401718684210526,,https://openskimap.org/?obj=6e9e37aa2199d99a377616021a12607e4a967652,,,,,4.9,2,1.8,1.1,8,3,1659.5,1944.4,285.6,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-invernal-y-de-montana-san-isidro-sector-saliencias,Estación Invernal y de Montaña San Isidro (Sector Saliencias),Spain,Asturias,5.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43.06155043750001,-5.381036143749999,,https://openskimap.org/?obj=dd7504cd9b180fa6d0128d3d7077bf5ee8bbf703,,,,,5.6,3.6,2,,14,4,1501,1672.9,175.3,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-invernal-y-de-montana-valgrande-pajares-estacion-invernal-y-de-montana-valgrande-payares,"Estación Invernal y de Montaña Valgrande-Pajares, Estación Invernal y de Montaña Valgrande-Payares",Spain,Asturias,16.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.974942325,-5.778959896153848,,https://openskimap.org/?obj=2fa49471294c3c23e3555ce89e1ab4681a89ae7b,https://skimap.org/skiareas/view/1988,https://skimap.org/skiareas/view/1988,https://www.valgrande-pajares.com/,,16.1,7.8,6.3,2,42,7,1454.2,1845.6,393.2,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-de-esqui-de-manzaneda,Estación de Esquí de Manzaneda,Spain,Ourense,13.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.26559568169014,-7.297624883098592,,https://openskimap.org/?obj=de6d7f0b88b08a8821e8e68157ed41bb9011f475,https://skimap.org/skiareas/view/1987,https://skimap.org/skiareas/view/1987,https://www.manzaneda.com/,,13.2,10.1,3.1,,28,6,1503,1761.9,260.9,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-de-esqui-y-montana-alto-campoo,Estación de Esquí y Montaña Alto Campoo,Spain,Cantabria,19.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43.037708383495165,-4.3948404495145645,,https://openskimap.org/?obj=2f9f669fc909285e3940dfbec154b176df562767,,,,,19.5,11.3,8,,31,12,1648.4,2117.9,474.1,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-de-esqui-y-montana-de-sierra-nevada,Estación de Esquí y Montaña de Sierra Nevada,Spain,Granada,106.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,37.078250581333315,-3.3882047106666664,,https://openskimap.org/?obj=dc3f198b305b2f8ec1db8b15a47548900646d93d,https://skimap.org/skiareas/view/1997,https://skimap.org/skiareas/view/1997,https://sierranevada.es,,106.4,52.1,50.1,4.2,141,22,2138.3,3300.6,1163.4,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-de-esqui-de-valdesqui,Estación de esquí de Valdesquí,Spain,Madrid,20.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40.79792632452029,-3.972030559488272,,https://openskimap.org/?obj=a6792c241300dee70b989ffcf6a12b8225bbd7d9,https://skimap.org/skiareas/view/1993,https://skimap.org/skiareas/view/1993,https://www.valdesqui.es/,,20.1,18.1,1.2,0.8,38,15,1870.7,2260.9,391.1,,,openskistats.org + api.openskimap.org,2026-01-28
estacion-de-esqui-de-valdezcaray,Estación de esquí de Valdezcaray,Spain,La Rioja,15.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.253430393877565,-2.9711343326530617,,https://openskimap.org/?obj=c6727e7f5398c50fcaaca85b29e5b693c1741031,https://skimap.org/skiareas/view/1996,https://skimap.org/skiareas/view/1996,https://www.valdezcaray.es/,,15.1,8.3,5.5,1.3,36,10,1546.1,2134.6,588.5,,,openskistats.org + api.openskimap.org,2026-01-28
etna-nord,Etna Nord,Italy,Catania,8.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,37.78864319793814,15.024338284536087,,https://openskimap.org/?obj=03a1c612206f7b6e66abf6159034f1cb1ac07dd9,https://skimap.org/skiareas/view/2069,https://skimap.org/skiareas/view/2069,https://www.etnasci.it/,,8.9,2.2,6.7,,10,4,1808.6,2333.3,540.1,,,openskistats.org + api.openskimap.org,2026-01-28
etna-sud-nicolosi,Etna Sud/Nicolosi,Italy,Catania,6.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,37.711069001986765,14.998594948344367,,https://openskimap.org/?obj=5dcafeafceda52c433e1ab827ea0801d364bf752,,,,,6.1,1.1,5,,7,5,1923.4,2596.8,673.4,,,openskistats.org + api.openskimap.org,2026-01-28
etzelwang,Etzelwang,Germany,Bavaria,1.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.521673822210396,11.580980682373138,,https://openskimap.org/?obj=f2af1f7e84c64d37670a1804496aa426bc144cb8,https://skimap.org/skiareas/view/14518,https://skimap.org/skiareas/view/14518,https://www.brennberglift.de/,,1.7,0.6,1.2,,3,1,414.9,513.2,102.1,,,openskistats.org + api.openskimap.org,2026-01-28
evolene,Evolène,Switzerland,Valais,26.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.11512620000003,7.456636984313725,,https://openskimap.org/?obj=7f97f3d4fc41aa2b1745adb87cd0373744b36c25,https://skimap.org/skiareas/view/3784,https://skimap.org/skiareas/view/3784,https://www.evolene-region.ch/,,26.9,10.2,11.3,5.4,30,5,1384.5,2625,1269,,,openskistats.org + api.openskimap.org,2026-01-28
fonna-glacier-ski-resort,FONNA Glacier Ski Resort,Norway,Vestland,7.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60.217313035294126,6.4371053529411775,,https://openskimap.org/?obj=fa3c01e194a0cd2128aadbd5076b389116f5db36,https://skimap.org/skiareas/view/14322,https://skimap.org/skiareas/view/14322,https://www.visitfonna.no/skisenteret,,7.8,3.3,4.1,0.5,10,1,1197.5,1452.8,309.5,,,openskistats.org + api.openskimap.org,2026-01-28
fageralm,Fageralm,Austria,Salzburg,19.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.35641278999999,13.53776523,,https://openskimap.org/?obj=5c9de5fe7ea4364286b7292e69e65feb1055e77d,https://skimap.org/skiareas/view/14612,https://skimap.org/skiareas/view/14612,https://www.reiteralm.at/,,19.6,10.6,8.1,,28,6,935.1,1853.6,920.6,,,openskistats.org + api.openskimap.org,2026-01-28
fajtuv-kopec,Fajtův kopec,Czechia,Vysocina,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.360682366666666,16.027086033333333,,https://openskimap.org/?obj=d6fa75e8b81fa1e688753c1241e6511e685fd1f3,https://skimap.org/skiareas/view/16075,https://skimap.org/skiareas/view/16075,https://www.skivm.cz/,,1,1,,,6,2,490.1,555.6,66.4,,,openskistats.org + api.openskimap.org,2026-01-28
falkoping-alpin,Falköping Alpin,Sweden,Vastra Gotaland,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58.17171243672741,13.526097202301004,,https://openskimap.org/?obj=0584dc958383d7abe41ac8a2a48dc87d210eccaf,https://skimap.org/skiareas/view/14388,https://skimap.org/skiareas/view/14388,https://falkopingalpin.com/,,1.3,0.5,0.8,,5,3,241,308,68,,,openskistats.org + api.openskimap.org,2026-01-28
faltschen,Faltschen,Switzerland,Bern,4.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.62794925,7.7243328125,,https://openskimap.org/?obj=6eb3a428b0e8ec8940259d3cfc8ab996b2007287,https://skimap.org/skiareas/view/18059,https://skimap.org/skiareas/view/18059,https://www.skilift-faltschen.ch/,,4.8,2.7,2.1,,7,2,1029.9,1338.6,308.7,,,openskistats.org + api.openskimap.org,2026-01-28
familienschiberg-st-jakob-im-walde,Familienschiberg St. Jakob im Walde,Austria,Styria,2.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.479675409090916,15.784861809090906,,https://openskimap.org/?obj=32294ae58751c958f74c1e4124116a43eb843beb,,,https://www.familienschiberg.at,,2.6,1.3,1.3,,6,3,1009.8,1190,180.2,,,openskistats.org + api.openskimap.org,2026-01-28
family-arena-cinkac,Family aréna Cinkáč,Czechia,Liberec,1.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.66859401842105,15.546182257894735,,https://openskimap.org/?obj=190c2fc483313edaa02f67dd03e1c3b22ffd48eb,,,,,1.7,0.9,0.4,0.4,5,4,675,795.1,120.1,,,openskistats.org + api.openskimap.org,2026-01-28
fefor-h-ifjellshotell-skibakke-l-yper,Fefor Høifjellshotell Skibakke & Løyper,Norway,Innlandet,2.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61.54128800000001,9.641254833333333,,https://openskimap.org/?obj=3dadc4226e0457ece49241b972200a99721200fc,https://skimap.org/skiareas/view/15864,https://skimap.org/skiareas/view/15864,,,2.1,2.1,,,4,1,943,1070.3,128,,,openskistats.org + api.openskimap.org,2026-01-28
feldberg,Feldberg,Germany,Baden-Württemberg,22.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.85519936026057,8.021716258143325,,https://openskimap.org/?obj=ac6e8db707345e560695c24c1d0ec5bc069a797f,https://skimap.org/skiareas/view/976,https://skimap.org/skiareas/view/976,https://www.liftverbund-feldberg.de/,,22.2,11,7.7,3.5,51,17,932.4,1445.5,513.6,,,openskistats.org + api.openskimap.org,2026-01-28
feldis,Feldis,Switzerland,Graubunden,7.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.79547995758339,9.449501008712964,,https://openskimap.org/?obj=2b1e86f96a3078624004d715e64f1227364d50d4,https://skimap.org/skiareas/view/4397,https://skimap.org/skiareas/view/4397,https://www.bergbahnen-feldis.ch/,,7.6,,7.6,,4,2,1480.2,1970.2,493.7,,,openskistats.org + api.openskimap.org,2026-01-28
fendels,Fendels,Austria,Tyrol,9.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.04797501666666,10.685236155555556,,https://openskimap.org/?obj=9e030cc5791ded02f4222c634ce8d1f1660ac5dc,,,https://www.kaunertaler-gletscher.at/winter/meine-berge/fendels/lifte-winterberg-fendels,,9.8,4.7,3.6,1.6,19,6,1340.1,2247.4,907.3,,,openskistats.org + api.openskimap.org,2026-01-28
feuerkogel,Feuerkogel,Austria,Upper Austria,10.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.811313981818174,13.730062745454546,,https://openskimap.org/?obj=5aa0f114890b3e6c408683c33583fe843696295e,https://skimap.org/skiareas/view/649,https://skimap.org/skiareas/view/649,https://feuerkogel.info/,,10.9,8.4,1.5,0.9,29,7,1049.5,1675.7,626.2,,,openskistats.org + api.openskimap.org,2026-01-28
fideriser-heuberge,Fideriser Heuberge,Switzerland,Graubunden,9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.86585513565218,9.727474941739132,,https://openskimap.org/?obj=edc48a6e5af67b189417264a0a5e8696c4c6ed12,https://skimap.org/skiareas/view/5029,https://skimap.org/skiareas/view/5029,https://www.heuberge.ch/,,9,4,4.4,0.6,9,3,1952.5,2354,405.4,,,openskistats.org + api.openskimap.org,2026-01-28
fidjeland-skitrekk,Fidjeland Skitrekk,Norway,Agder,2.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58.96320450625,6.954677943750002,,https://openskimap.org/?obj=81031393af6a1d4c528e83d6b51b953efdd50228,https://skimap.org/skiareas/view/14464,https://skimap.org/skiareas/view/14464,https://www.fidjeland.com/,,2.3,1.7,,0.6,7,3,644.1,970.5,329,,,openskistats.org + api.openskimap.org,2026-01-28
figura-praded,Figura Praděd,Czechia,Moravian-Silesian,4.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.07133636666668,17.23668203333333,,https://openskimap.org/?obj=9efd931c8d916ee9c4b46ad9b93ad361efa3858c,https://skimap.org/skiareas/view/16085,https://skimap.org/skiareas/view/16085,https://www.figura.cz/ski-areal-praded/sjezdove-lyzovani/,,4.1,1.5,1.9,0.7,9,5,1234.7,1442.5,197.3,,,openskistats.org + api.openskimap.org,2026-01-28
filzmoos-neuberg,Filzmoos-Neuberg,Austria,Salzburg,13.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.43354517058824,13.503012458823534,,https://openskimap.org/?obj=ef98b33951faa4c79acb1689d744b12d9c85a9e1,https://skimap.org/skiareas/view/12369,https://skimap.org/skiareas/view/12369,https://www.filzmoos.at/,,13.6,8.8,4.4,0.4,17,7,967.9,1584.2,617.8,,,openskistats.org + api.openskimap.org,2026-01-28
fischenthal,Fischenthal,Switzerland,Zurich,3.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.31998469740261,8.92962171038961,,https://openskimap.org/?obj=8df8797600f39977678f55498dda523967f7f1aa,https://skimap.org/skiareas/view/17934,https://skimap.org/skiareas/view/17934,https://www.skilift-fischenthal.ch,,3.2,1.2,1.4,0.6,5,4,823.8,1049.1,225.3,,,openskistats.org + api.openskimap.org,2026-01-28
